family,point,subrun,run,volume,e1,e2,e3,e4,e5,e6,strain_norm,max_abs_voigt,lhfcalc,aexx,ispin,encut,functional,nk,nb,energy,ionic_steps
3-skew-one-plane,skew-x-toward-z-by-minus-0.025,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.025/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00031254423720283864,-6.488506053211477e-17,-0.025000002210478576,6.408401040208867e-17,0.01768043379462406,0.025000002210478576,,,,550,PBE,172,8,-18.171083,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.025,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.025/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00031254423720283864,-6.488506053211477e-17,-0.025000002210478576,6.408401040208867e-17,0.01768043379462406,0.025000002210478576,.TRUE.,0.27,,550,HSE,172,8,-21.308587,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.030,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0004500442493604595,-6.504527055812e-17,-0.03000000265257429,6.408401040208867e-17,0.021217978683360103,0.03000000265257429,,,,550,PBE,172,8,-18.16557,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.030,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0004500442493604595,-6.504527055812e-17,-0.03000000265257429,6.408401040208867e-17,0.021217978683360103,0.03000000265257429,.TRUE.,0.27,,550,HSE,172,8,-21.302845,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.035,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.035/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0006125442637285872,-6.520548058412521e-17,-0.03500000309467001,6.408401040208867e-17,0.02475631876496162,0.03500000309467001,,,,550,PBE,172,8,-18.15904,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.035,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.035/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0006125442637285872,-6.520548058412521e-17,-0.035000003094669954,6.408401040208867e-17,0.024756318764961583,0.035000003094669954,.TRUE.,0.27,,550,HSE,172,8,-21.296042,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.040,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.040/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0008000442803072216,-6.536569061013043e-17,-0.04000000353676572,6.408401040208867e-17,0.02829558644603424,0.04000000353676572,,,,550,PBE,172,8,-18.151534,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.040,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.040/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0008000442803072216,-6.536569061013043e-17,-0.04000000353676572,6.408401040208867e-17,0.02829558644603424,0.04000000353676572,.TRUE.,0.27,,550,HSE,172,8,-21.288222,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.045,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.045/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0010125442990962519,-6.552590063613566e-17,-0.04500000397886144,6.408401040208867e-17,0.03183591407530674,0.04500000397886144,,,,550,PBE,172,8,-18.143004,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.045,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.045/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0010125442990962519,-6.552590063613566e-17,-0.04500000397886144,6.408401040208867e-17,0.03183591407530674,0.04500000397886144,.TRUE.,0.27,,550,HSE,172,8,-21.279336,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.050,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.050/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.001250044320095789,-6.568611066214088e-17,-0.05000000442095715,6.408401040208867e-17,0.03537743393540549,0.05000000442095715,,,,550,PBE,172,8,-18.133494,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.050,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.050/2-accurate-hse06-atoms-fixed,11.346172820578163,4.420957211426213e-08,4.4209571892217525e-08,0.001250044320095789,-6.013499529360268e-17,-0.050000004420957166,-4.6938296968675356e-17,0.0353774339354055,0.050000004420957166,.TRUE.,0.27,,550,HSE,172,8,-21.269427,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.055,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.055/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0015125443433058328,-6.58463206881461e-17,-0.055000004863052926,6.408401040208867e-17,0.0389202782346465,0.055000004863052926,,,,550,PBE,172,8,-18.122973,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.055,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.055/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0015125443433058328,-6.58463206881461e-17,-0.05500000486305287,6.408401040208867e-17,0.038920278234646465,0.05500000486305287,.TRUE.,0.27,,550,HSE,172,8,-21.258464,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.060,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0018000443687263834,-6.600653071415132e-17,-0.06000000530514858,6.408401040208867e-17,0.042464579098846864,0.06000000530514858,,,,550,PBE,172,8,-18.111447,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.060,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.060/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0018000443687263834,-6.600653071415132e-17,-0.06000000530514858,6.408401040208867e-17,0.042464579098846864,0.06000000530514858,.TRUE.,0.27,,550,HSE,172,8,-21.246454,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.065,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.065/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00211254439635733,-6.616674074015654e-17,-0.0650000057472443,6.408401040208867e-17,0.04601046856315838,0.0650000057472443,,,,550,PBE,172,8,-18.098905,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.065,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.065/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00211254439635733,-6.616674074015654e-17,-0.0650000057472443,6.408401040208867e-17,0.04601046856315838,0.0650000057472443,.TRUE.,0.27,,550,HSE,172,8,-21.233384,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.070,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.070/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.002450044426198783,-6.632695076616177e-17,-0.07000000618934007,6.408401040208867e-17,0.04955807856392418,0.07000000618934007,,,,550,PBE,172,8,-18.085388,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.070,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.070/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.002450044426198783,-6.632695076616177e-17,-0.07000000618934007,6.408401040208867e-17,0.04955807856392418,0.07000000618934007,.TRUE.,0.27,,550,HSE,172,8,-21.219299,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.075,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.075/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.002812544458250743,-6.648716079216699e-17,-0.07500000663143573,6.408401040208867e-17,0.05310754093056134,0.07500000663143573,,,,550,PBE,172,8,-18.070871,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.075,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.075/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.002812544458250743,-6.648716079216699e-17,-0.07500000663143573,6.408401040208867e-17,0.05310754093056134,0.07500000663143573,.TRUE.,0.27,,550,HSE,172,8,-21.204171,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.080,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.080/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.003200044492513099,-6.66473708181722e-17,-0.08000000707353144,6.408401040208867e-17,0.05665898737747184,0.08000000707353144,,,,550,PBE,172,8,-18.055347,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.080,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.080/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.003200044492513099,-6.66473708181722e-17,-0.08000000707353144,6.408401040208867e-17,0.05665898737747184,0.08000000707353144,.TRUE.,0.27,,550,HSE,172,8,-21.187992,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.085,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.085/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0036125445289860725,-6.680758084417743e-17,-0.08500000751562721,6.408401040208867e-17,0.06021254949598263,0.08500000751562721,,,,550,PBE,172,8,-18.038833,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.085,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.085/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0036125445289860725,-6.680758084417743e-17,-0.08500000751562721,6.408401040208867e-17,0.06021254949598263,0.08500000751562721,.TRUE.,0.27,,550,HSE,172,8,-21.170783,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.090,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.090/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.004050044567669442,-6.696779087018265e-17,-0.09000000795772294,6.408401040208867e-17,0.06376835874631802,0.09000000795772294,,,,550,PBE,172,8,-18.021307,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.090,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.090/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.004050044567669442,-6.696779087018265e-17,-0.09000000795772294,6.408401040208867e-17,0.06376835874631802,0.09000000795772294,.TRUE.,0.27,,550,HSE,172,8,-21.152517,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.095,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.095/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.004512544608563207,-6.712800089618787e-17,-0.09500000839981859,6.408401040208867e-17,0.06732654644960621,0.09500000839981859,,,,550,PBE,172,8,-18.002783,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.095,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.095/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.004512544608563207,-6.712800089618787e-17,-0.09500000839981859,6.408401040208867e-17,0.06732654644960621,0.09500000839981859,.TRUE.,0.27,,550,HSE,172,8,-21.133208,1
3-skew-one-plane,skew-x-toward-z-by-minus-0.100,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-minus-0.100/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00500004465166759,-6.72882109221931e-17,-0.10000000884191436,6.408401040208867e-17,0.07088724377992174,0.10000000884191436,,,,550,PBE,172,8,-17.983273,3
3-skew-one-plane,skew-x-toward-z-by-minus-0.100,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-minus-0.100/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00500004465166759,-6.72882109221931e-17,-0.10000000884191436,6.408401040208867e-17,0.07088724377992174,0.10000000884191436,.TRUE.,0.27,,550,HSE,172,8,-21.11287,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.005,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.005/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,1.2544210677090106e-05,-6.392380037608344e-17,0.005000000442095715,6.408401040208867e-17,0.0035355564726941018,0.005000000442095715,,,,550,PBE,172,8,-18.183122,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.005,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.005/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,1.2544210677090106e-05,-6.392380037608344e-17,0.005000000442095715,6.408401040208867e-17,0.0035355564726941018,0.005000000442095715,.TRUE.,0.27,,550,HSE,172,8,-21.321131,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.010,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.010/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,5.0044213992794795e-05,-6.376359035007822e-17,0.010000000884191541,6.408401040208867e-17,0.00707124552460024,0.010000000884191541,,,,550,PBE,172,8,-18.181615,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.010,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.010/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,5.0044213992794795e-05,-6.376359035007822e-17,0.010000000884191541,6.408401040208867e-17,0.00707124552460024,0.010000000884191541,.TRUE.,0.27,,550,HSE,172,8,-21.319561,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.015,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.015/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00011254421951900628,-6.3603380324073e-17,0.015000001326287146,6.408401040208867e-17,0.01060719972940852,0.015000001326287146,,,,550,PBE,172,8,-18.179098,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.015,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.015/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00011254421951900628,-6.3603380324073e-17,0.015000001326287146,6.408401040208867e-17,0.01060719972940852,0.015000001326287146,.TRUE.,0.27,,550,HSE,172,8,-21.316936,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.020,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.020/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00020004422725572457,-6.344317029806778e-17,0.02000000176838286,6.408401040208867e-17,0.014143551642512785,0.02000000176838286,,,,550,PBE,172,8,-18.175596,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.020,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.020/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00020004422725572457,-6.344317029806778e-17,0.02000000176838286,6.408401040208867e-17,0.014143551642512785,0.02000000176838286,.TRUE.,0.27,,550,HSE,172,8,-21.313289,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.025,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.025/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.00031254423720283864,-6.328296027206256e-17,0.025000002210478687,6.408401040208867e-17,0.01768043379462414,0.025000002210478687,,,,550,PBE,172,8,-18.171083,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.025,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.025/2-accurate-hse06-atoms-fixed,11.346172820578163,4.420957211426213e-08,4.4209571892217525e-08,0.00031254423720283864,-6.605851795633166e-17,0.025000002210478694,-4.6938296968675356e-17,0.017680433794624143,0.025000002210478694,.TRUE.,0.27,,550,HSE,172,8,-21.308587,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.030,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.030/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0004500442493604595,-6.312275024605733e-17,0.03000000265257429,6.408401040208867e-17,0.021217978683360103,0.03000000265257429,,,,550,PBE,172,8,-18.16557,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.030,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.030/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0004500442493604595,-6.312275024605733e-17,0.030000002652574402,6.408401040208867e-17,0.02121797868336018,0.030000002652574402,.TRUE.,0.27,,550,HSE,172,8,-21.302845,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.035,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.035/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0006125442637285872,-6.296254022005211e-17,0.03500000309467001,6.408401040208867e-17,0.02475631876496162,0.03500000309467001,,,,550,PBE,172,8,-18.15904,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.035,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.035/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0006125442637285872,-6.296254022005211e-17,0.03500000309467001,6.408401040208867e-17,0.02475631876496162,0.03500000309467001,.TRUE.,0.27,,550,HSE,172,8,-21.296042,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.040,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.040/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0008000442803072216,-6.280233019404688e-17,0.04000000353676583,6.408401040208867e-17,0.028295586446034318,0.04000000353676583,,,,550,PBE,172,8,-18.151534,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.040,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.040/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0008000442803072216,-6.280233019404688e-17,0.04000000353676583,6.408401040208867e-17,0.028295586446034318,0.04000000353676583,.TRUE.,0.27,,550,HSE,172,8,-21.288222,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.045,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.045/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0010125442990962519,-6.264212016804166e-17,0.04500000397886155,6.408401040208867e-17,0.03183591407530682,0.04500000397886155,,,,550,PBE,172,8,-18.143004,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.045,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.045/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0010125442990962519,-6.264212016804166e-17,0.04500000397886155,6.408401040208867e-17,0.03183591407530682,0.04500000397886155,.TRUE.,0.27,,550,HSE,172,8,-21.279336,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.050,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.050/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.001250044320095789,-6.248191014203645e-17,0.05000000442095715,6.408401040208867e-17,0.03537743393540549,0.05000000442095715,,,,550,PBE,172,8,-18.133494,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.050,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.050/2-accurate-hse06-atoms-fixed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.001250044320095789,-6.248191014203645e-17,0.05000000442095726,6.408401040208867e-17,0.03537743393540557,0.05000000442095726,.TRUE.,0.27,,550,HSE,172,8,-21.269427,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.055,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.055/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0015125443433058328,-6.232170011603122e-17,0.05500000486305298,6.408401040208867e-17,0.03892027823464654,0.05500000486305298,,,,550,PBE,172,8,-18.122973,3
3-skew-one-plane,skew-x-toward-z-by-plus-0.055,2-accurate-hse06-atoms-fixed,3-skew-one-plane/skew-x-toward-z-by-plus-0.055/2-accurate-hse06-atoms-fixed,11.346172820578163,4.420957211426213e-08,4.4209571892217525e-08,0.0015125443433058328,-6.842792702142325e-17,0.055000004863052995,-4.6938296968675356e-17,0.038920278234646555,0.055000004863052995,.TRUE.,0.27,,550,HSE,172,8,-21.258464,1
3-skew-one-plane,skew-x-toward-z-by-plus-0.060,1-cheap-pbe-atoms-relaxed,3-skew-one-plane/skew-x-toward-z-by-plus-0.060/1-cheap-pbe-atoms-relaxed,11.346172820578163,4.4209571892217525e-08,4.4209571892217525e-08,0.0018000443687263834,-6.2161490090026e-17,0.06000000530514869,6.408401040208867e-17,0.04246457909884694,0.06000000530514869,,,,550,PBE,172,8,-18.111447,3
